"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,3):Position) (mm)","Load(8800 (0,3):Load) (kN)","Extension mm from Extensometer (mm)",
2.14,2.14,1,1,1,1,0.423957514858246,9.82180833816528,0.201573385997343,
2.151,2.151,1,1,1,1,0.425029399216175,9.84852313995361,0.187740339069557,
2.162,2.162,1,1,1,1,0.427954371786118,9.87638235092163,0.197377218711424,
2.172,2.172,1,1,1,1,0.431606045615673,9.90558862686157,0.204248442642117,
2.183,2.183,1,1,1,1,0.432060233902931,9.93154048919678,0.194926275546694,
2.193,2.193,1,1,1,1,0.433459133827686,9.95947122573853,0.205998435135221,
2.204,2.204,1,1,1,1,0.435920834344625,9.97308492660522,0.210909858208513,
2.215,2.215,1,1,1,1,0.43701996999979,10.0136280059814,0.21100522564683,
2.225,2.225,1,1,1,1,0.438355283564329,10.0314021110535,0.210495009851837,
2.236,2.236,1,1,1,1,0.441580020403862,10.0649833679199,0.202336325503874,
2.247,2.247,1,1,1,1,0.44398721832633,10.0858688354492,0.209121718740082,
2.257,2.257,1,1,1,1,0.445286196827888,10.112988948822,0.206770911385584,
2.268,2.268,1,1,1,1,0.448320174586773,10.1374626159668,0.210099234982824,
2.279,2.279,1,1,1,1,0.450800042635202,10.1610779762268,0.21298886836381,
2.289,2.289,1,1,1,1,0.452743968504667,10.1891279220581,0.211834922360182,
2.3,2.3,1,1,1,1,0.455496349525452,10.2251887321472,0.218663230943632,
2.311,2.311,1,1,1,1,0.456450144928694,10.2535128593445,0.211834922360182,
2.321,2.321,1,1,1,1,0.458875510382652,10.2764129638672,0.218729988150454,
2.332,2.332,1,1,1,1,0.462254671239853,10.3049516677856,0.222406402897549,
2.342,2.342,1,1,1,1,0.463653571164608,10.3272199630737,0.217323318435287,
2.353,2.353,1,1,1,1,0.466678465157747,10.3558421134949,0.228409783139563,
2.364,2.364,1,1,1,1,0.4707116571486,10.3889584541321,0.21981717694726,
2.374,2.374,1,1,1,1,0.471111342841387,10.4100704193115,0.242795961209583,
2.385,2.385,1,1,1,1,0.473364116746187,10.4345560073853,0.214862838526726,
2.396,2.396,1,1,1,1,0.476970371747017,10.458767414093,0.228438393371057,
2.406,2.406,1,1,1,1,0.47852369568944,10.4856371879578,0.225934998115253,
2.417,2.417,1,1,1,1,0.48075830206275,10.5021119117737,0.228319184073162,
2.428,2.428,1,1,1,1,0.48241154742837,10.5358719825745,0.24094106453433,
2.438,2.438,1,1,1,1,0.485881545943022,10.5521202087402,0.224156395390654,
2.449,2.449,1,1,1,1,0.48633573423028,10.5741024017334,0.246915834544849,
2.459,2.459,1,1,1,1,0.48997832429409,10.5927586555481,0.232510582987165,
2.47,2.47,1,1,1,1,0.493212144899368,10.6204390525818,0.241026895228815,
2.481,2.481,1,1,1,1,0.493748087078333,10.6420636177063,0.238356606955957,
2.491,2.491,1,1,1,1,0.495982693451643,10.6639623641968,0.231623665810823,
2.502,2.502,1,1,1,1,0.498871330958605,10.6795787811279,0.252094286445427,
2.513,2.513,1,1,1,1,0.499043922507763,10.7049226760864,0.23373605456953,
2.523,2.523,1,1,1,1,0.503004444372654,10.7172608375549,0.257415789503479,
2.534,2.534,1,1,1,1,0.504775778692961,10.7376217842102,0.248250978681278,
2.545,2.545,1,1,1,1,0.50725564674139,10.7563257217407,0.250735300449419,
2.555,2.555,1,1,1,1,0.508327531099319,10.7789993286133,0.252132433420753,
2.566,2.566,1,1,1,1,0.511243419903517,10.7937574386597,0.245313661581135,
2.576,2.576,1,1,1,1,0.513151010710001,10.812246799469,0.260434168926191,
2.587,2.587,1,1,1,1,0.515921559262276,10.8301520347595,0.244708078347826,
2.598,2.598,1,1,1,1,0.519555065560341,10.8503818511963,0.26964666346755,
2.608,2.608,1,1,1,1,0.519945667487383,10.8702421188354,0.241832750082588,
2.619,2.619,1,1,1,1,0.521835090762377,10.8858346939087,0.24940015631299,
2.63,2.63,1,1,1,1,0.525414094465971,10.9034419059753,0.260353106603622,
2.64,2.64,1,1,1,1,0.529102103358507,10.9239220619202,0.253357905003119,
2.651,2.651,1,1,1,1,0.528529826116562,10.9378576278687,0.272507686617041,
2.662,2.662,1,1,1,1,0.531418463623524,10.9591245651245,0.257053393237877,
2.672,2.672,1,1,1,1,0.533625818699598,10.9795451164246,0.266089458018351,
2.683,2.683,1,1,1,1,0.534506943976879,10.9869480133057,0.259184855484247,
2.694,2.694,1,1,1,1,0.538258539229631,11.0057353973389,0.269432086731339,
2.704,2.704,1,1,1,1,0.539248669695854,11.0210180282593,0.277028103193235,
2.715,2.715,1,1,1,1,0.541119925439358,11.0401749610901,0.264282245062256,
2.725,2.725,1,1,1,1,0.542546076661348,11.044454574585,0.285201092656946,
2.736,2.736,1,1,1,1,0.546497514760494,11.0633373260498,0.266966838450861,
2.747,2.747,1,1,1,1,0.54934073343873,11.0763788223267,0.296659490370655,
2.757,2.757,1,1,1,1,0.550012932103872,11.0990047454834,0.281085987693596,
2.768,2.768,1,1,1,1,0.554327720832825,11.1048340797424,0.285553952178717,
2.779,2.779,1,1,1,1,0.555908296072483,11.1218452453613,0.284791012672186,
2.789,2.789,1,1,1,1,0.557570625203848,11.1371040344238,0.275855083701944,
2.8,2.8,1,1,1,1,0.561258634096384,11.1461520195007,0.293874761171818,
2.811,2.811,1,1,1,1,0.561594733428955,11.1698985099792,0.282058735564423,
2.821,2.821,1,1,1,1,0.564982978051901,11.1783981323242,0.304627439841986,
2.832,2.832,1,1,1,1,0.566509050697088,11.1957788467407,0.282349606251287,
2.842,2.842,1,1,1,1,0.56830763631463,11.1988544464111,0.287423153969717,
2.853,2.853,1,1,1,1,0.571986561441421,11.2168908119202,0.300011655827475,
2.864,2.864,1,1,1,1,0.573621639275551,11.2299680709839,0.292906781672907,
2.874,2.874,1,1,1,1,0.575610983973742,11.2435936927795,0.305523893762159,
2.885,2.885,1,1,1,1,0.577218810510635,11.2538814544678,0.290560742690325,
2.896,2.896,1,1,1,1,0.580743311619759,11.2638711929321,0.303959867773771,
2.906,2.906,1,1,1,1,0.583750038081407,11.2823724746704,0.296211263410568,
2.917,2.917,1,1,1,1,0.584167891305685,11.2878322601318,0.307436010900402,
2.928,2.928,1,1,1,1,0.586965691155195,11.2996220588684,0.31833650909996,
2.938,2.938,1,1,1,1,0.589790742301941,11.3175749778748,0.301847479015064,
2.949,2.949,1,1,1,1,0.591661998045444,11.3269329071045,0.314393065525579,
2.959,2.959,1,1,1,1,0.591607495450973,11.3294005393982,0.316715262648582,
2.97,2.97,1,1,1,1,0.596103959494829,11.3442540168762,0.316433928705549,
2.981,2.981,1,1,1,1,0.597148592555523,11.3486886024475,0.329051040794802,
2.991,2.991,1,1,1,1,0.599555790477991,11.3653779029846,0.300517103250551,
3.002,3.002,1,1,1,1,0.59976471709013,11.3731384277344,0.330519699344873,
