"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,3):Position) (mm)","Load(8800 (0,3):Load) (kN)","Extension mm from Extensometer (mm)",
115.807,9.247,1,1,1,1,17.3628279342592,16.6061878204346,16.5779316108946,
115.817,9.25700000000001,1,1,1,1,17.3635364679873,16.5963649749756,16.5809309168296,
115.828,9.268,1,1,1,1,17.3754271173477,16.5838718414307,16.5795099419987,
115.838,9.27800000000001,1,1,1,1,17.3639815725088,16.5660262107849,16.5865957426656,
115.849,9.289,1,1,1,1,17.3716573545635,16.552996635437,16.5850937055121,
115.859,9.29900000000001,1,1,1,1,17.3680329320312,16.5357708930969,16.5879070449425,
115.87,9.31,1,1,1,1,17.3860006206751,16.5301442146301,16.5840398953187,
115.881,9.321,1,1,1,1,17.3748639238715,16.5128469467163,16.5917551210785,
115.891,9.331,1,1,1,1,17.3923683404624,16.5048122406006,16.5895616699973,
115.902,9.342,1,1,1,1,17.3648717815518,16.4766073226929,16.5999042686827,
115.912,9.352,1,1,1,1,17.3762900750935,16.465699672699,16.5990030463906,
115.923,9.363,1,1,1,1,17.3821945228279,16.4590001106262,16.5995180305575,
115.933,9.373,1,1,1,1,17.3855100973248,16.4385557174683,16.6015684304813,
115.944,9.384,1,1,1,1,17.3859642856121,16.4252519607544,16.6041195094563,
115.954,9.39400000000001,1,1,1,1,17.3881716406882,16.4028167724609,16.606003016363,
115.965,9.405,1,1,1,1,17.3911056970239,16.3816809654236,16.6072857084084,
115.975,9.41500000000001,1,1,1,1,17.3804322722733,16.3641571998596,16.6105282013111,
115.986,9.426,1,1,1,1,17.3971464012444,16.3588404655457,16.6109049026925,
115.996,9.43600000000001,1,1,1,1,17.3954114019871,16.3272261619568,16.613198489584,
116.007,9.447,1,1,1,1,17.3989449868619,16.3118600845337,16.6148674197545,
116.018,9.458,1,1,1,1,17.3997352744818,16.2948966026306,16.6195213507443,
116.028,9.468,1,1,1,1,17.4018336243689,16.2751197814941,16.6194593619094,
116.039,9.479,1,1,1,1,17.3992084160686,16.2472486495972,16.6234457208311,
116.049,9.489,1,1,1,1,17.4150868385911,16.2355661392212,16.6186439703118,
116.06,9.5,1,1,1,1,17.40635733971,16.2095427513123,16.6271125988343,
116.07,9.51000000000001,1,1,1,1,17.4090915531993,16.1773800849915,16.6276657299766,
116.081,9.521,1,1,1,1,17.4120710283637,16.158652305603,16.6326296051409,
116.091,9.53100000000001,1,1,1,1,17.4140603730619,16.1328792572021,16.6353809557363,
116.102,9.542,1,1,1,1,17.413878697747,16.1017656326294,16.6338598450952,
116.112,9.55200000000001,1,1,1,1,17.4114169972301,16.0727262496948,16.6410791601758,
116.123,9.563,1,1,1,1,17.4228716258347,16.0541772842407,16.6408550466957,
116.134,9.574,1,1,1,1,17.4095275739551,16.011643409729,16.6461288660346,
116.144,9.584,1,1,1,1,17.4231168875098,15.9836292266846,16.6465341776474,
116.155,9.595,1,1,1,1,17.4238708400667,15.950608253479,16.6495954724174,
116.165,9.605,1,1,1,1,17.4265868860245,15.906023979187,16.6492712231271,
116.176,9.616,1,1,1,1,17.429847957927,15.8715605735779,16.6526090834682,
116.186,9.626,1,1,1,1,17.4367788711905,15.8310532569885,16.6559850907846,
116.197,9.637,1,1,1,1,17.4287579060376,15.7793402671814,16.6643964988441,
116.207,9.64700000000001,1,1,1,1,17.4357251543641,15.7344937324524,16.6637098532882,
116.218,9.658,1,1,1,1,17.4364881906867,15.682578086853,16.6658889992537,
116.228,9.66800000000001,1,1,1,1,17.4412390001714,15.6376719474792,16.666723464339,
116.239,9.679,1,1,1,1,17.4427832403481,15.5859112739563,16.6714727627672,
116.249,9.68900000000001,1,1,1,1,17.4386319594026,15.5381917953491,16.6727316129529,
116.26,9.7,1,1,1,1,17.4548919000864,15.4846668243408,16.6763174286336,
116.271,9.711,1,1,1,1,17.4442729779303,15.4268980026245,16.6800415270999,
116.281,9.721,1,1,1,1,17.4509677132845,15.3732657432556,16.6818201298245,
116.292,9.732,1,1,1,1,17.4536837592423,15.3176426887512,16.6869795082374,
116.302,9.742,1,1,1,1,17.4550190728068,15.2399063110352,16.6894876718651,
116.313,9.753,1,1,1,1,17.4540652774036,15.1432156562805,16.6900741816108,
116.323,9.76300000000001,1,1,1,1,17.4478428978682,15.0453209877014,16.6891824960625,
116.334,9.774,1,1,1,1,17.4493871380448,14.9789452552795,16.6904127360168,
116.344,9.78400000000001,1,1,1,1,17.4496233159542,14.9079918861389,16.6879379509925,
116.355,9.795,1,1,1,1,17.4488784471631,14.8568868637085,16.6889726876982,
116.365,9.80500000000001,1,1,1,1,17.4481608296692,14.8050785064697,16.6896545648822,
116.376,9.816,1,1,1,1,17.4463804115832,14.7833824157715,16.6867649315012,
116.387,9.827,1,1,1,1,17.4469436050594,14.7877097129822,16.6876661537933,
116.397,9.837,1,1,1,1,17.4466801758528,14.8145318031311,16.687737679372,
116.408,9.848,1,1,1,1,17.4422291306376,14.8826003074646,16.6920912029312,
116.418,9.858,1,1,1,1,17.4516671632469,14.9569630622864,16.6923153164112,
116.429,9.869,1,1,1,1,17.4549100676179,15.0265216827393,16.6917383434094,
116.439,9.879,1,1,1,1,17.4583891498983,15.0750756263733,16.6947090391129,
116.45,9.89,1,1,1,1,17.4624586769521,15.0750398635864,16.6990434891844,
116.46,9.90000000000001,1,1,1,1,17.4519033411562,15.0203824043274,16.7078983558321,
116.471,9.911,1,1,1,1,17.470270715493,14.9321436882019,16.709605432978,
116.481,9.92100000000001,1,1,1,1,17.4734227822065,14.7934317588806,16.7123377100857,
116.492,9.932,1,1,1,1,17.4841597933173,14.589512348175,16.7170536299105,
116.503,9.943,1,1,1,1,17.4784097696006,14.3550992012024,16.7248165393894,
116.513,9.953,1,1,1,1,17.4827154745638,14.1496419906616,16.7334997446481,
116.524,9.964,1,1,1,1,17.4834421758234,13.9341592788696,16.7340576441623,
116.543,9.983,1,1,1,1,17.4844323062897,13.5960578918457,16.7428743638346,
116.554,9.994,1,1,1,1,17.4741040646374,13.402271270752,16.7492115301107,
116.564,10.004,1,1,1,1,17.4868485879779,13.1848692893982,16.7502128882131,
116.575,10.015,1,1,1,1,17.4895282988727,12.6167297363281,16.7617571166213,
116.585,10.025,1,1,1,1,17.5393527539849,5.85154294967651,16.7921078038654,
116.596,10.036,1,1,1,1,17.556675495261,-0.511014461517334,17.4221480167305,
116.605,10.045,1,1,1,1,17.5213214789808,-0.653707981109619,17.2007382035633,
116.606,10.046,1,1,1,1,17.5009011735857,0.167238712310791,17.0493948473272,
116.617,10.057,1,1,1,1,17.4928711246669,-0.23500919342041,16.7505609793629,
116.628,10.068,1,1,1,1,17.5016823774397,-0.30670166015625,16.8553507205849,
116.638,10.078,1,1,1,1,17.4952874063551,-0.177979469299316,17.0678198364099,
116.649,10.089,1,1,1,1,17.4990390016079,-0.187885761260986,16.7547666833927,
116.659,10.099,1,1,1,1,17.5024908325911,-0.15941858291626,16.8276083327787,
116.67,10.11,1,1,1,1,17.5072598096073,-0.183266401290894,16.8411600457634,
116.68,10.12,1,1,1,1,17.5186145167887,-0.175070762634277,16.8484413496789,
116.691,10.131,1,1,1,1,17.5099486042678,-0.181925296783447,16.8219625804304,
116.701,10.141,1,1,1,1,17.516752344811,-0.167280435562134,16.7847788162308,
116.712,10.152,1,1,1,1,17.5097941802502,-0.171190500259399,16.8261968946916,
116.722,10.162,1,1,1,1,17.5140090475559,-0.179237127304077,16.7642795853647,
116.733,10.173,1,1,1,1,17.51479025141,-0.174355506896973,16.7884218523745,
116.743,10.183,1,1,1,1,17.5127282365859,-0.169897079467773,16.8096268022841,
116.754,10.194,1,1,1,1,17.5207492017388,-0.178438425064087,16.7841255492784,
116.765,10.205,1,1,1,1,17.5163435753524,-0.176191329956055,16.8636429193465,
116.775,10.215,1,1,1,1,17.5180059044838,-0.185132026672363,16.8539774294732,
116.786,10.226,1,1,1,1,17.5213305627465,-0.170916318893433,16.8051302275675,
116.796,10.236,1,1,1,1,17.5201496731997,-0.183820724487305,16.817737802913,
116.807,10.247,1,1,1,1,17.5217484159708,-0.175243616104126,16.8252575254242,
116.817,10.257,1,1,1,1,17.5191595427334,-0.179153680801392,16.8462908139449,
116.828,10.268,1,1,1,1,17.5267354033649,-0.175470113754272,16.8317043642544,
116.838,10.278,1,1,1,1,17.5243372892082,-0.185835361480713,16.8558466312642,
116.849,10.289,1,1,1,1,17.5368002158105,-0.183290243148804,16.8396437034942,
116.859,10.299,1,1,1,1,17.5330577043235,-0.178909301757813,16.792131645725,
116.87,10.31,1,1,1,1,17.5331667095125,-0.183373689651489,16.8530523653215,
116.881,10.321,1,1,1,1,17.5372544040978,-0.183480978012085,16.8376695975211,
116.891,10.331,1,1,1,1,17.5362370223343,-0.173121690750122,16.8104708041132,
116.902,10.342,1,1,1,1,17.5517157591641,-0.184649229049683,16.8323242526034,
116.912,10.352,1,1,1,1,17.5461019919336,-0.179880857467651,16.8407070504314,
116.923,10.363,1,1,1,1,17.5523334552348,-0.185126066207886,16.8276989318451,
116.933,10.373,1,1,1,1,17.5432951083183,-0.176656246185303,16.8456518521081,
116.944,10.384,1,1,1,1,17.5468377769589,-0.18114447593689,16.8590414404478,
116.954,10.394,1,1,1,1,17.5473283003092,-0.17971396446228,16.859084355795,
116.965,10.405,1,1,1,1,17.5371908177376,-0.179600715637207,16.8598091483262,
116.975,10.415,1,1,1,1,17.5517975130558,-0.180399417877197,16.8557464954539,
116.986,10.426,1,1,1,1,17.5513433247685,-0.181043148040771,16.8718445190417,
116.996,10.436,1,1,1,1,17.5540230356634,-0.178402662277222,16.8700516112014,
117.007,10.447,1,1,1,1,17.5558397888124,-0.185716152191162,16.850076901246,
117.018,10.458,1,1,1,1,17.5569025894046,-0.175750255584717,16.8654501323026,
117.028,10.468,1,1,1,1,17.5568753381073,-0.181835889816284,16.8642532709517,
117.039,10.479,1,1,1,1,17.5597094730198,-0.182491540908813,16.8537866945965,
117.049,10.489,1,1,1,1,17.5626707806528,-0.177448987960815,16.8465340009126,
117.06,10.5,1,1,1,1,17.556675495261,-0.175583362579346,16.8573725102772,
117.07,10.51,1,1,1,1,17.5639334240913,-0.176507234573364,16.8556654331314,
117.081,10.521,1,1,1,1,17.5653050727189,-0.178450345993042,16.8599521994837,
117.091,10.531,1,1,1,1,17.5667857265353,-0.174659490585327,16.8851148980834,
117.102,10.542,1,1,1,1,17.5696289452136,-0.179356336593628,16.8694746381996,
117.112,10.552,1,1,1,1,17.5682845478833,-0.17734169960022,16.868716467065,
117.123,10.563,1,1,1,1,17.5816558510602,-0.177967548370361,16.8839180367326,
117.134,10.574,1,1,1,1,17.573462294358,-0.175100564956665,16.8817007437917,
117.144,10.584,1,1,1,1,17.5729536034763,-0.183439254760742,16.8816578284445,
117.155,10.595,1,1,1,1,17.574388838464,-0.177228450775146,16.8855106729525,
117.165,10.605,1,1,1,1,17.5790306427598,-0.176155567169189,16.8883716961019,
117.182,10.622,1,1,1,1,17.5810109036922,-0.179541110992432,16.8775236499935,
117.192,10.632,1,1,1,1,17.5804931290448,-0.184363126754761,16.8744194398763,
117.203,10.643,1,1,1,1,17.5840176301539,-0.180011987686157,16.881910552156,
117.213,10.653,1,1,1,1,17.5734350430608,-0.177103281021118,16.8863356012939,
117.224,10.664,1,1,1,1,17.5764690208197,-0.185537338256836,16.8829214470022,
117.234,10.674,1,1,1,1,17.5908122869313,-0.173163414001465,16.8819153205279,
117.245,10.685,1,1,1,1,17.5886230993867,-0.183361768722534,16.9025719076673,
117.256,10.696,1,1,1,1,17.5901945908606,-0.178098678588867,16.8883812328458,
117.266,10.706,1,1,1,1,17.591357312876,-0.176990032196045,16.8943130875091,
117.277,10.717,1,1,1,1,17.5944094581664,-0.176495313644409,16.9110453045617,
117.287,10.727,1,1,1,1,17.5954722587585,-0.17428994178772,16.909834138095,
117.298,10.738,1,1,1,1,17.595027154237,-0.178307294845581,16.9018089681607,
117.308,10.748,1,1,1,1,17.5917297472715,-0.174850225448608,16.9038355262249,
117.319,10.759,1,1,1,1,17.5902309259236,-0.175851583480835,16.9133150495936,
117.329,10.769,1,1,1,1,17.599305607903,-0.182110071182251,16.9084608469833,
117.34,10.78,1,1,1,1,17.6045923595667,-0.176846981048584,16.9012415319027,
117.35,10.79,1,1,1,1,17.596525975585,-0.177991390228271,16.9070207986647,
117.361,10.801,1,1,1,1,17.6046468621612,-0.178343057632446,16.9066870126306,
117.371,10.811,1,1,1,1,17.6101607079685,-0.180524587631226,16.9031631857848,
117.382,10.822,1,1,1,1,17.6188447880208,-0.17734169960022,16.9071209344749,
117.393,10.833,1,1,1,1,17.5984880689859,-0.186926126480103,16.9183266084771,
117.403,10.843,1,1,1,1,17.6140939785361,-0.174885988235474,16.9151842513846,
117.414,10.854,1,1,1,1,17.6144754966974,-0.179332494735718,16.9201862735243,
117.424,10.864,1,1,1,1,17.6166737680078,-0.171142816543579,16.9288456369234,
117.435,10.875,1,1,1,1,17.6193625626683,-0.175338983535767,16.9222271367043,
117.445,10.885,1,1,1,1,17.604437935549,-0.177401304244995,16.9270908760584,
117.456,10.896,1,1,1,1,17.6203345256031,-0.176608562469482,16.931248896369,
117.466,10.906,1,1,1,1,17.6290640244842,-0.179827213287354,16.931983225644,
117.477,10.917,1,1,1,1,17.6233412520647,-0.174140930175781,16.924902193349,
117.487,10.927,1,1,1,1,17.6248400734127,-0.179076194763184,16.9243442938349,
117.498,10.938,1,1,1,1,17.6281738154411,-0.174140930175781,16.9345390729909,
117.509,10.949,1,1,1,1,17.6274743654788,-0.179171562194824,16.9231665059717,
117.519,10.959,1,1,1,1,17.6245130578458,-0.178170204162598,16.9243824408102,
117.53,10.97,1,1,1,1,17.6348322157323,-0.17884373664856,16.932774775382,
117.54,10.98,1,1,1,1,17.633133551538,-0.177657604217529,16.9400322374379,
117.551,10.991,1,1,1,1,17.633169886601,-0.176101922988892,16.9369280273207,
117.561,11.001,1,1,1,1,17.6382386278868,-0.182658433914185,16.9403040346371,
117.572,11.012,1,1,1,1,17.6386837324083,-0.178509950637817,16.9485580864234,
117.582,11.022,1,1,1,1,17.6415632861495,-0.174123048782349,16.9486486854898,
117.593,11.033,1,1,1,1,17.637802607131,-0.179266929626465,16.9498550835845,
117.603,11.043,1,1,1,1,17.63541357674,-0.17278790473938,16.955658192206,
117.614,11.054,1,1,1,1,17.6435617146134,-0.176370143890381,16.9504415933301,
117.624,11.064,1,1,1,1,17.6469317917049,-0.178486108779907,16.947561496693,
117.635,11.075,1,1,1,1,17.6451604573846,-0.175631046295166,16.9502127114782,
117.646,11.086,1,1,1,1,17.647712995559,-0.181275606155396,16.9506418649506,
117.656,11.096,1,1,1,1,17.6558520496666,-0.178039073944092,16.9460356176799,
117.667,11.107,1,1,1,1,17.6524728888094,-0.185269117355347,16.9523107951211,
117.677,11.117,1,1,1,1,17.6549255055606,-0.170385837554932,16.9556152768588,
117.688,11.128,1,1,1,1,17.6557067094147,-0.176370143890381,16.9564878889194,
117.698,11.138,1,1,1,1,17.6576688028157,-0.178271532058716,16.958833927902,
117.709,11.149,1,1,1,1,17.6585680956244,-0.182932615280151,16.9663155034379,
117.719,11.159,1,1,1,1,17.6493934922218,-0.180751085281372,16.9755470714669,
117.73,11.17,1,1,1,1,17.6600487494409,-0.17285943031311,16.9682180838323,
117.74,11.18,1,1,1,1,17.6709674358666,-0.174713134765625,16.967669721062,
117.751,11.191,1,1,1,1,17.6585953469217,-0.175142288208008,16.9783079588062,
117.762,11.202,1,1,1,1,17.6657442705631,-0.180506706237793,16.9679558233769,
117.772,11.212,1,1,1,1,17.669813797617,-0.176501274108887,16.9726574380859,
117.783,11.223,1,1,1,1,17.6696502898335,-0.179100036621094,16.9717895943973,
117.793,11.233,1,1,1,1,17.6717668072522,-0.171655416488647,16.9739162882717,
117.804,11.244,1,1,1,1,17.6724935085118,-0.1789391040802,16.9707167107162,
117.814,11.254,1,1,1,1,17.6691052638888,-0.177335739135742,16.9746077021995,
117.825,11.265,1,1,1,1,17.6695867034733,-0.173896551132202,16.9770586453642,
117.835,11.275,1,1,1,1,17.6781981133997,-0.18267035484314,16.9776117765065,
117.846,11.286,1,1,1,1,17.6797877724051,-0.175321102142334,16.9826137986462,
117.861,11.301,1,1,1,1,17.6817862008691,-0.174671411514282,16.9868910282547,
117.871,11.311,1,1,1,1,17.6829216715872,-0.180107355117798,16.9898903341897,
117.882,11.322,1,1,1,1,17.6826400748491,-0.177615880966187,16.9930231545384,
117.893,11.333,1,1,1,1,17.6869366960466,-0.178897380828857,16.992989775935,
117.903,11.343,1,1,1,1,17.6933498346627,-0.173598527908325,16.9910490485652,
117.914,11.354,1,1,1,1,17.7022610088587,-0.172489881515503,16.9939291452024,
117.924,11.364,1,1,1,1,17.6959387079,-0.176513195037842,16.9928371880337,
117.935,11.375,1,1,1,1,17.6907972964883,-0.178098678588867,16.9937193368381,
117.945,11.385,1,1,1,1,17.6934860911489,-0.169473886489868,16.9944107507659,
117.956,11.396,1,1,1,1,17.6951302527487,-0.178790092468262,16.9966042018472,
117.966,11.406,1,1,1,1,17.6954845196128,-0.172024965286255,16.9944202875097,
117.977,11.417,1,1,1,1,17.697900801301,-0.183975696563721,16.9993460156988,
117.987,11.427,1,1,1,1,17.6985275811374,-0.173389911651611,17.0057928545289,
117.998,11.438,1,1,1,1,17.7035509035945,-0.176447629928589,17.0039808732009,
118.009,11.449,1,1,1,1,17.7040141756475,-0.173872709274292,17.0097649083348,
118.019,11.459,1,1,1,1,17.7060671067059,-0.175231695175171,17.0149815072107,
118.03,11.47,1,1,1,1,17.7063305359125,-0.169837474822998,17.0174181452597,
118.04,11.48,1,1,1,1,17.7072207449555,-0.177013874053955,17.0145380486226,
118.051,11.491,1,1,1,1,17.710127549994,-0.174796581268311,17.0195686809937,
118.061,11.501,1,1,1,1,17.7097641993642,-0.179702043533325,17.0200121395819,
118.072,11.512,1,1,1,1,17.7029059562266,-0.174129009246826,17.0185244075442,
118.082,11.522,1,1,1,1,17.7155414743781,-0.17053484916687,17.0165455331991,
118.093,11.533,1,1,1,1,17.7152871289372,-0.176870822906494,17.0185244075442,
118.103,11.543,1,1,1,1,17.7057945937336,-0.172626972198486,17.0200979702764,
118.114,11.554,1,1,1,1,17.7188116300464,-0.17661452293396,17.0189106456694,
118.124,11.564,1,1,1,1,17.7159865788996,-0.17809271812439,17.0204269879386,
118.135,11.575,1,1,1,1,17.7319285877824,-0.172358751296997,17.0236599440975,
118.146,11.586,1,1,1,1,17.7227721519113,-0.179815292358398,17.027031183042,
118.156,11.596,1,1,1,1,17.7243708946824,-0.17399787902832,17.0318186284455,
118.167,11.607,1,1,1,1,17.7261876478314,-0.17998218536377,17.0344173911396,
118.177,11.617,1,1,1,1,17.7283677516103,-0.172722339630127,17.0364439492038,
118.188,11.628,1,1,1,1,17.7297484840035,-0.175172090530396,17.040230036505,
118.198,11.638,1,1,1,1,17.7366703135014,-0.174450874328613,17.0386135584255,
118.209,11.649,1,1,1,1,17.7434649702787,-0.176012516021729,17.0385038858715,
118.219,11.659,1,1,1,1,17.7357528531611,-0.176239013671875,17.0433866987133,
118.23,11.67,1,1,1,1,17.7360435336649,-0.17629861831665,17.0411980160039,
118.24,11.68,1,1,1,1,17.7394953646481,-0.173068046569824,17.0414555080873,
118.251,11.691,1,1,1,1,17.7398677990437,-0.173872709274292,17.0427000531574,
118.262,11.702,1,1,1,1,17.7486427167535,-0.179553031921387,17.039886713727,
118.272,11.712,1,1,1,1,17.7488698108971,-0.17096996307373,17.0448839674948,
118.283,11.723,1,1,1,1,17.7457904143095,-0.174087285995483,17.0467865478892,
118.293,11.733,1,1,1,1,17.7460629272819,-0.177520513534546,17.0471060288076,
118.304,11.744,1,1,1,1,17.7491150725722,-0.176090002059937,17.0566332358954,
118.314,11.754,1,1,1,1,17.7483066174209,-0.173705816268921,17.0554220694288,
118.325,11.765,1,1,1,1,17.7513496789455,-0.176668167114258,17.0576822777169,
118.335,11.775,1,1,1,1,17.7396952074945,-0.169140100479126,17.0606052897013,
118.346,11.786,1,1,1,1,17.7469258850276,-0.175601243972778,17.0646250272263,
118.356,11.796,1,1,1,1,17.7598248323858,-0.173097848892212,17.062264683128,
118.367,11.807,1,1,1,1,17.7576538123727,-0.175416469573975,17.0628654979894,
118.377,11.817,1,1,1,1,17.7598611674488,-0.172758102416992,17.0630848430975,
118.388,11.828,1,1,1,1,17.7611873972476,-0.178998708724976,17.0639479184143,
118.399,11.839,1,1,1,1,17.7625499621093,-0.184494256973267,17.0618402980275,
118.409,11.849,1,1,1,1,17.7580625818312,-0.175422430038452,17.0645582700195,
118.42,11.86,1,1,1,1,17.7632494120717,-0.179427862167358,17.0661795164709,
118.43,11.87,1,1,1,1,17.759425146693,-0.169122219085693,17.0698893098214,
118.441,11.881,1,1,1,1,17.7675187819719,-0.169682502746582,17.0723211794984,
118.451,11.891,1,1,1,1,17.7704891733706,-0.174760818481445,17.0754778417067,
118.462,11.902,1,1,1,1,17.7722241726279,-0.175613164901733,17.0783054862528,
118.472,11.912,1,1,1,1,17.7848324394822,-0.172364711761475,17.0778572592927,
118.483,11.923,1,1,1,1,17.7750128887117,-0.181728601455688,17.0835745372198,
118.493,11.933,1,1,1,1,17.7734868160665,-0.174105167388916,17.0855867901682,
118.504,11.944,1,1,1,1,17.7658927879035,-0.175893306732178,17.0864403287412,
118.515,11.955,1,1,1,1,17.7777925210297,-0.176507234573364,17.0854580441265,
118.525,11.965,1,1,1,1,17.7793640125036,-0.17586350440979,17.0852243939026,
118.536,11.976,1,1,1,1,17.781562283814,-0.180405378341675,17.0833218135082,
118.547,11.987,1,1,1,1,17.7830520213962,-0.171732902526855,17.0850431957698,
118.557,11.997,1,1,1,1,17.779100583297,-0.178194046020508,17.0905125183573,
118.567,12.007,1,1,1,1,17.7859951614976,-0.180202722549438,17.0886957686573,
118.578,12.018,1,1,1,1,17.7888474639416,-0.177747011184692,17.0894682449077,
118.588,12.028,1,1,1,1,17.7907823060453,-0.171947479248047,17.0924484773551,
118.599,12.039,1,1,1,1,17.7927443994462,-0.173509120941162,17.0970833348573,
118.609,12.049,1,1,1,1,17.7926263104916,-0.17351508140564,17.0998299170808,
118.62,12.06,1,1,1,1,17.7846416804016,-0.172233581542969,17.1036446146134,
118.631,12.071,1,1,1,1,17.79047345801,-0.172847509384155,17.1058380656947,
118.641,12.081,1,1,1,1,17.812038317889,-0.177931785583496,17.1023619225681,
118.652,12.092,1,1,1,1,17.8045260436177,-0.174510478973389,17.1062004619603,
118.662,12.102,1,1,1,1,17.8001295009971,-0.175899267196655,17.1086752469846,
118.673,12.113,1,1,1,1,17.8019735054433,-0.173193216323853,17.1073639447078,
118.683,12.123,1,1,1,1,17.8024821963251,-0.17697811126709,17.1048462443362,
118.694,12.134,1,1,1,1,17.8045078760862,-0.173962116241455,17.1079266125938,
118.704,12.144,1,1,1,1,17.8112934490979,-0.170409679412842,17.1091234739447,
118.715,12.155,1,1,1,1,17.8045351273835,-0.173038244247437,17.1117508468703,
118.725,12.165,1,1,1,1,17.8108392608106,-0.171726942062378,17.1107924041152,
118.736,12.176,1,1,1,1,17.8125560925364,-0.176900625228882,17.1160852969418,
118.746,12.186,1,1,1,1,17.8146998612523,-0.179934501647949,17.1180880131464,
118.757,12.197,1,1,1,1,17.8140730814159,-0.178283452987671,17.1208965842049,
118.768,12.208,1,1,1,1,17.81064850173,-0.186830759048462,17.1255791254262,
118.778,12.218,1,1,1,1,17.8234384438992,-0.176388025283813,17.1231901710964,
118.789,12.229,1,1,1,1,17.8151449657738,-0.177353620529175,17.1263420649327,
118.799,12.239,1,1,1,1,17.8213582615435,-0.173842906951904,17.1271956035057,
118.81,12.25,1,1,1,1,17.8228207478285,-0.182032585144043,17.131820924264,
118.82,12.26,1,1,1,1,17.8266813482702,-0.174272060394287,17.1287500927502,
118.831,12.271,1,1,1,1,17.8277259813309,-0.17358660697937,17.1312248777745,
118.841,12.281,1,1,1,1,17.8311323934853,-0.174969434738159,17.1293795178431,
118.852,12.292,1,1,1,1,17.8434590636015,-0.173449516296387,17.1268618174716,
118.862,12.302,1,1,1,1,17.8317410057902,-0.172203779220581,17.1350109650757,
118.873,12.313,1,1,1,1,17.8319408486366,-0.177067518234253,17.1345341278841,
118.884,12.324,1,1,1,1,17.8328673927426,-0.173664093017578,17.13873029517,
118.894,12.334,1,1,1,1,17.8354290146828,-0.174146890640259,17.1401274281414,
118.905,12.345,1,1,1,1,17.8377090398848,-0.175744295120239,17.1444380363533,
118.915,12.355,1,1,1,1,17.8444673615992,-0.170224905014038,17.1461212716395,
118.926,12.366,1,1,1,1,17.8282346722126,-0.17433762550354,17.1520054425837,
118.936,12.376,1,1,1,1,17.8419874935508,-0.175756216049194,17.1496164882538,
118.947,12.387,1,1,1,1,17.8436134876192,-0.174629688262939,17.1495640361628,
118.957,12.397,1,1,1,1,17.8465384601891,-0.170201063156128,17.1534311857865,
118.968,12.408,1,1,1,1,17.8487003964365,-0.178670883178711,17.1517860974755,
118.978,12.418,1,1,1,1,17.8510530917644,-0.170660018920898,17.1504080379919,
118.989,12.429,1,1,1,1,17.8430412103772,-0.175553560256958,17.1540701476232,
118.999,12.439,1,1,1,1,17.8455664972544,-0.172048807144165,17.1540415373917,
119.01,12.45,1,1,1,1,17.8531151065886,-0.176650285720825,17.1562969773079,
119.021,12.461,1,1,1,1,17.85477743572,-0.177311897277832,17.1597588153188,
119.031,12.471,1,1,1,1,17.8561400005817,-0.178772211074829,17.1614945026961,
119.042,12.482,1,1,1,1,17.8574389790833,-0.176823139190674,17.1623003575499,
119.052,12.492,1,1,1,1,17.8649421695888,-0.180947780609131,17.163654575174,
119.063,12.503,1,1,1,1,17.8567576966524,-0.175470113754272,17.168751964752,
119.073,12.513,1,1,1,1,17.8623896314144,-0.168919563293457,17.1715080837193,
119.084,12.524,1,1,1,1,17.8644970650673,-0.178223848342896,17.1726286511196,
119.094,12.534,1,1,1,1,17.8674220376372,-0.177228450775146,17.1732103924933,
119.105,12.545,1,1,1,1,17.8679670635819,-0.172883272171021,17.1743691068688,
119.115,12.555,1,1,1,1,17.8693659635067,-0.174605846405029,17.1728813748311,
119.126,12.566,1,1,1,1,17.8832822926283,-0.173401832580566,17.1705162623609,
119.137,12.577,1,1,1,1,17.8774050961912,-0.172907114028931,17.1713507274461,
119.147,12.587,1,1,1,1,17.8740622703969,-0.171148777008057,17.1759092909976,
119.158,12.598,1,1,1,1,17.8757336832941,-0.175052881240845,17.1786940201965,
119.174,12.614,1,1,1,1,17.877804781884,-0.172942876815796,17.18144060242,
119.185,12.625,1,1,1,1,17.8777593630552,-0.177907943725586,17.1819746600746,
119.195,12.635,1,1,1,1,17.8823920835853,-0.173354148864746,17.1842825520818,
119.206,12.646,1,1,1,1,17.8836093081951,-0.173485279083252,17.1878731361344,
119.216,12.656,1,1,1,1,17.8832732088625,-0.175553560256958,17.1931612605891,
119.227,12.667,1,1,1,1,17.8799303830683,-0.170916318893433,17.1940529461373,
119.237,12.677,1,1,1,1,17.8902041221261,-0.181281566619873,17.1926701182817,
119.248,12.688,1,1,1,1,17.8875879975915,-0.170296430587769,17.1939528103271,
119.259,12.699,1,1,1,1,17.8908581532597,-0.173312425613403,17.1956169721257,
119.269,12.709,1,1,1,1,17.8918028648973,-0.171279907226563,17.1979105590172,
119.28,12.72,1,1,1,1,17.8930655083358,-0.172770023345947,17.1973669646188,
119.29,12.73,1,1,1,1,17.8949730991423,-0.16857385635376,17.198039305059,
119.301,12.741,1,1,1,1,17.8907945668995,-0.177627801895142,17.1985542892259,
119.311,12.751,1,1,1,1,17.8942191465855,-0.17126202583313,17.2007238984476,
